smiles,CYP1A2_IC50_PIC50,source,CYP1A2_Ki_PIC50,CYP2C9_IC50_PIC50,CYP2C9_Ki_PIC50,CYP2C19_IC50_PIC50,CYP2C19_Ki_PIC50,CYP2D6_IC50_PIC50,CYP2D6_Ki_PIC50,CYP3A4_IC50_PIC50,CYP3A4_Ki_PIC50,CYP2B6_IC50_PIC50,CYP2B6_Ki_PIC50
CC(=O)OC[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC(C)=O)CC[C@@H]12,4.42,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1C(=O)C2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,5.28,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1C=C2C(=O)C[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CC1,5.77,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,9.59,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.16,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,4.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,5.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,4.7,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,6.92,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1C2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1N=[N+]=[N-],4.64,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,9.8,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,4.02,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,4.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1CC[C@@]2(C)C(=C/C(=N\OCCCn3ccnc3)[C@H]3[C@@H]4CC[C@H](OC(C)=O)[C@@]4(C)CC[C@@H]32)C1,4.92,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,5.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,5.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,6.72,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1[C@@H](n2ccnc2)C[C@H]2[C@@H]3CC=C4C[C@@H](N5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,5.31,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)O[C@H]1[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C2[C@@H]1N=[N+]=[N-],6.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)Oc1cc(/C=C/c2ccc(N)cc2)cc(OC(C)=O)c1,5.54,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)[C@@]1(C)CC[C@H]2[C@@H](C=CC3=CC(=O)CC[C@@]32C)[C@@H]1CC#N,6.66,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)[C@@]1(C)CC[C@H]2[C@@H](CCC3=CC(=O)CC[C@@]32C)[C@@H]1CC#N,6.38,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)c1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,6.53,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,7.18,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)c1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(C(C)=O)cc3)c2)cc1,6.55,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(=O)c1ccccc1OCc1cn(-c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)nn1,4.9,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,5.04,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1cccnc1,5.05,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1ccncc1,5.88,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C(=O)OC1CCCCC1)c1ccncc1,5.68,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C(=O)O[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)c1cccnc1,5.05,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C(=O)O[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)c1ccncc1,5.88,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(/C=C/c2ccc(OS(N)(=O)=O)cc2)cc(Cn2cncn2)c1,7.59,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,10.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,8.22,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,9.52,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,7.76,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccccc2)c1,9.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,8.1,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(Oc2ccc(OS(N)(=O)=O)cc2)c1,8.26,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Br)c2)c1,8.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,8.38,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)cc2)c1,8.46,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccccc2)c1,8.64,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C(=O)Nc1ccccc1Oc1ccc(F)cc1)n1cncn1,4.88,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C(=O)OC1(C)C2CC3CC(C2)CC1C3)c1cccnc1,4.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,4.46,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C(=O)OC1CCCCC1)c1ccncc1,4.89,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)C1CCC(OC(=O)Cc2ccncc2)CC1,6.51,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,6.7,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)[C@H]1CC[C@H](OC(=O)Cc2ccncc2)CC1,6.51,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,6.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CN(CC/C=C/c2ccccc2)n2cncn2)cc1,5.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,5.67,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CN(Cc2ccc(Cl)cc2Cl)n2ccnc2)cc1,5.82,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CN(Cc2cccc3ccccc23)n2ccnc2)cc1,5.34,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CN(Cc2cccs2)n2ccnc2)cc1,6.24,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(CN(Cc2cccs2)n2cncn2)cc1,5.04,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc(S(=O)(=O)N2CCN(Cc3nc4cc(F)ccc4o3)CC2)cc1,7.19,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(C)c1ccc2c(c1)C(=O)C(c1ccccc1)CO2,4.21,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(O)C1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2O)CC3=O)O1,7.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(O)c1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1,5.9,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,5.99,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(O)c1cncc(-n2ncc3c(C(F)(F)F)cccc32)c1,5.34,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,4.29,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,4.7,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)(c1ccc(C#N)cc1)n1ccnc1,7.02,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,6.48,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)/C=C/Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,6.7,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(N)c(N)c2)cc1,4.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1,5.24,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,5.02,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=C(c1ccncc1)c1ccc(-c2ccc3cc(O)ccc3c2)cc1,4.31,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=C(c1ccncc1)c1ccc(-c2cccc(N)c2)cc1,5.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=C(c1ccncc1)c1ccc(-c2cccc(O)c2)cc1,4.92,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCC/C(C)=C/Cc1c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c2c1=O,4.62,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1/C=C/c1ccc(O)cc1,5.57,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1,4.51,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)cc2c(c1/C=C/c1ccc(O)cc1)CC(C(C)(C)O)O2,5.03,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)cc2c(c1/C=C\c1ccc(O)cc1)CCC(C)(C)O2,5.41,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,4.6,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,5.23,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O,5.34,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1O)CC2=O,5.47,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1cc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)ccc1O,5.01,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,7.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,6.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,4.39,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)ccc1O,4.39,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)=CCc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O,4.51,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,6.05,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,4.8,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CC(C)OC(=O)Cc1ccncc1,5.01,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O,5.52,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,6.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CCOC(=O)Cc1ccncc1,4.93,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CCOc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,6.08,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,7.21,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,6.7,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,4.14,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)N1C(=O)C2CC2(c2ccc(N)cc2)C1=O,5.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)Oc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O,5.55,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)Oc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O,5.23,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)Oc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,6.23,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)Oc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,6.4,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)S(=O)(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.92,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,5.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,5.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,5.85,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)Cc1ccncc1,6.62,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,5.85,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)c1cc(O)c2c(c1)CC[C@H]1C(C)(C)CCC[C@]21C,5.43,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)c1cc(O)c2c(c1)[C@H](O)C[C@H]1C(C)(C)CCC[C@]21C,5.14,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)c1ccc(COc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)cc1,5.13,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(C)n1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,6.47,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(CCc1c[nH]cn1)=C(c1ccc(O)cc1)c1ccc(O)cc1,7.2,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(CCc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,5.49,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,7.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(Cc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,6.07,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(Cn1ccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,6.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(c1ccc(C#N)cc1)(c1ccc(C#N)cc1)n1cncn1,7.36,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,6.84,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cncnc1,7.09,chembl_CYP1A2_IC50,,,,,,,,,,,
CC(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,5.82,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,7.32,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccccc1,7.28,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(CCCN)cc1)c1ccc(O)cc1,6.31,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(CCCN)cc1)c1ccccc1,5.13,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCC(=O)O)cc1)c1ccccc1,5.43,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccccc1,5.03,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCCN)cc1)c1ccccc1,5.91,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(F)cc1,5.99,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,7.35,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,7.085,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCO)cc1)c1ccccc1,4.52,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(/c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1,6.04,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccccc1,5.03,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,3.275724130399211,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,5.99,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,5.22,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,3.006123085058789,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C(=C1\C=CC(=O)S1)C(CC)c1ccc(OC(C)=O)cc1,4.81,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,4.48,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,4.27,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,4.78,chembl_CYP1A2_IC50,,,,,,,,,,,
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,4.36,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C2CCC1(C)C(OC(=O)Cc1ccncc1)C2,6.775,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(C)C(=C(O)C1=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.36,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(C)C(=CC1=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.52,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,7.05,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,7.0,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(C)C(=CC1=O)[C@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(C=O)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6.22,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)C[C@@]2(CO)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5.29,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)Oc2ccc(S(=O)(=O)NCCCn3ccnc3)cc2NC1=O,6.3,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)Cc1ccncc1)C2,7.01,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(OC(=O)Cc2cccnc2)C2CC3CC(C2)CC1C3,4.97,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(OC(=O)Cc2ccncc2)CCCCC1,5.5,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(c2ccc(N)cc2)CC(=O)NC1=O,4.95,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(c2ccc(N)cc2)CCC(=O)NC1=O,3.869833112950215,chembl_CYP1A2_IC50,,,,,,,,,,,
CC1(c2ccncc2)CCC(=O)NC1=O,3.6108339156354674,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC(O)CC1=CCC1C2CCC2(C)C(CC3CN3)CCC12,5.15,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4C=CCCC43C)C1CCC2=O,5.75,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4C=CCCC43C=O)C1CCC2=O,4.96,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4C=CCCC43CO)C1CCC2=O,4.22,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4CCCCC43C)C1CCC2=O,5.75,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4CCCCC43C=O)C1CCC2=O,4.22,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2=O,4.25,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2O,3.853871964321762,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(C1CCC2=O)[C@H](Sc1ccccc1)CC1=C(Oc2ccccc2)C(=O)CCC13C,5.78,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(CC=C4C=CCCC43C)C1CCC2=O,6.47,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(CC=C4CCCCC43C)C1C[C@@H](Br)C2=O,4.26,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(CC=C4CCCCC43C=O)C1CCC2=O,5.05,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(CC=C4CCCCC43CO)C1CCC2O,4.21,chembl_CYP1A2_IC50,,,,,,,,,,,
CC12CCC3C(CCC4=C(Oc5ccccc5)C(=O)CCC43C)C1CCC2=O,6.28,chembl_CYP1A2_IC50,,,,,,,,,,,
